row_index,id,normalized_text,exact_duplicate_flag,exact_duplicate_label_if_any,exact_duplicate_count,exact_duplicate_ids,exact_duplicate_labels,near_duplicate_099_flag,near_duplicate_099_label_if_any,near_duplicate_099_similarity,near_duplicate_id,split,fold
1291,1279,"i'm trying to access the-- ah, my permissions were updated, i can see it now",0,-1,0,,,0,-1,0.5972222222222222,,train_oof,1
1295,1019,what part of town is frankie and bennys located,0,-1,0,,,0,-1,0.46875,,train_oof,1
1296,392,gosh how do i even begin to explain the way that,0,-1,0,,,0,-1,0.5106382978723404,,train_oof,1
1299,927,we need to update the website update the section where,0,-1,0,,,0,-1,0.43037974683544306,,train_oof,1
1300,1304,alexander was saying something about how the system might-- well you know,0,-1,0,,,0,-1,0.6524822695035462,,train_oof,1
0,1166,i think we should consider the actually the client prefers the original design,0,-1,0,,,0,-1,0.2876712328767123,,train_oof,2
4,194,"this homework is taking forever, btw the new superhero movie looks",0,-1,0,,,0,-1,0.3652173913043478,,train_oof,2
11,900,i was thinking about the project the project where we,0,-1,0,,,0,-1,0.6785714285714286,,train_oof,2
13,176,my laptop keeps crashing at work which inspired me to finally start that coding bootcamp ive been wanting to try,0,-1,0,,,0,-1,0.3181818181818182,,train_oof,2
19,1988,twice a week,0,-1,0,,,0,-1,0.2807017543859649,,train_oof,2
20,1698,the local theater group is performing shakespeare in the park this summer,0,-1,0,,,0,-1,0.2391304347826087,,train_oof,2
39,1766,regarding joseph's proposal dont you think we could,0,-1,0,,,0,-1,0.16822429906542055,,train_oof,2
44,774,i would like to book a taxi please,0,-1,0,,,0,-1,0.6736842105263158,,train_oof,2
46,637,finna watch this new show everbody been talkin bout,0,-1,0,,,0,-1,0.41237113402061853,,train_oof,2
47,218,something about the way the way they designed this makes me feel so so,0,-1,0,,,0,-1,0.4117647058823529,,train_oof,2
56,1722,"let's go with cambridge lodge. i'd like to book for 8 at 17:30 on saturday, please",0,-1,0,,,0,-1,0.2608695652173913,,train_oof,2
62,1624,the distance between points a and b is 234.5 kilometers,0,-1,0,,,0,-1,0.44642857142857145,,train_oof,2
70,1787,the way the team responded to the changes dont you find it,0,-1,0,,,0,-1,0.5178571428571429,,train_oof,2
77,1378,"could you tell me where the-- perfect, i found room 203 for professor chen's class",0,-1,0,,,0,-1,0.5,,train_oof,2
78,1655,the travel agent suggested several interesting destinations in,0,-1,0,,,0,-1,0.528,,train_oof,2
82,1471,my experience in software development oh you worked there too spans over fifteen years now,0,-1,0,,,0,-1,0.4429530201342282,,train_oof,2
84,1793,need the taxi details,0,-1,0,,,0,-1,0.41379310344827586,,train_oof,2
96,775,i am interested in moderately priced international food,0,-1,0,,,0,-1,0.5370370370370371,,train_oof,2
104,1852,"you must have seen the email about the changes, didn't you",0,-1,0,,,0,-1,0.5535714285714286,,train_oof,2
107,1575,the development team mentioned something about... which makes me wonder,0,-1,0,,,0,-1,0.5255474452554745,,train_oof,2
116,1825,"you'll need your security badge to access the new wing, won't you",0,-1,0,,,0,-1,0.5423728813559322,,train_oof,2
118,339,booking a taxi to broughton house gallery but wondering about the traffic and,0,-1,0,,,0,-1,0.25925925925925924,,train_oof,2
119,1545,looking at these test results it seems like,0,-1,0,,,0,-1,0.616822429906542,,train_oof,2
129,1927,the package will be delivered between 1:00 pm and 3:00 pm today,0,-1,0,,,0,-1,0.16923076923076924,,train_oof,2
137,723,right i see and then you mentioned something bout,0,-1,0,,,0,-1,0.8421052631578947,,train_oof,2
140,1416,have you seen where they put the-- found the new tennis rackets in locker 204,0,-1,0,,,0,-1,0.5960264900662252,,train_oof,2
142,1008,"i'm blocked on authentication, blocked on sso configuration specifically",0,-1,0,,,0,-1,0.46808510638297873,,train_oof,2
145,1369,we need to submit our projects by-- looks like we have until march 15th now,0,-1,0,,,0,-1,0.5256410256410257,,train_oof,2
150,40,booking was successful. reference number is: t4ehqena. anything else,0,-1,0,,,0,-1,0.42592592592592593,,train_oof,2
152,145,sounds good. is there a ticket available on that train,0,-1,0,,,0,-1,0.37681159420289856,,train_oof,2
158,909,i just need to leave after 08:45,0,-1,0,,,0,-1,0.6885245901639344,,train_oof,2
160,1175,when you get a chance could you take a look at the way the system is sort of,0,-1,0,,,0,-1,0.7536231884057971,,train_oof,2
168,621,somethin tells me we shoulda taken the other route home,0,-1,0,,,0,-1,0.34545454545454546,,train_oof,2
170,915,the printer in room twelve i mean the printer in room twelve needs new toner,0,-1,0,,,0,-1,0.3076923076923077,,train_oof,2
175,1374,remember when we used to hang out at that place where we would,0,-1,0,,,0,-1,0.5428571428571428,,train_oof,2
177,1671,the new coffee shop across from the park serves amazing pastries,0,-1,0,,,0,-1,0.46153846153846156,,train_oof,2
199,1665,the art museum is featuring a special exhibition on modern sculpture,0,-1,0,,,0,-1,0.32558139534883723,,train_oof,2
200,1197,are we supposed to submit the oh the deadline got extended to next wednesday,1,1,1,1252,1,1,1,1.0,1252,train_oof,2
204,18,what are the phone numbers for these colleges,0,-1,0,,,0,-1,0.6666666666666666,,train_oof,2
210,1028,"i've fixed those issues, those linting issues from code review",0,-1,0,,,0,-1,0.37681159420289856,,train_oof,2
211,1562,this painting technique requires... at least three layers of watercolor,0,-1,0,,,0,-1,0.3333333333333333,,train_oof,2
213,984,im trying to remember the details the details about how we were,0,-1,0,,,0,-1,0.40310077519379844,,train_oof,2
219,894,oh my god the surprise party actually worked,0,-1,0,,,0,-1,0.56,,train_oof,2
223,467,how are we supposed to handle the situation with the,0,-1,0,,,0,-1,0.5384615384615384,,train_oof,2
231,1350,"i've been meaning to reconnect with-- oh, she just sent me a friend request",0,-1,0,,,0,-1,0.463768115942029,,train_oof,2
233,86,i was wondering if it would be possible to get the reference number now because i need to finalize some,0,-1,0,,,0,-1,0.3776223776223776,,train_oof,2
240,1759,when you checked the logs didnt something seem,0,-1,0,,,0,-1,0.5645161290322581,,train_oof,2
241,1331,we were supposed to meet at the-- i see they changed it to the new café downtown,0,-1,0,,,0,-1,0.5074626865671642,,train_oof,2
245,1658,the spring flower show tickets went on sale this morning at nine,0,-1,0,,,0,-1,0.3464566929133858,,train_oof,2
247,246,yo that new coffee spot downtown is straight fire the vibes are immaculate fam,0,-1,0,,,0,-1,0.48,,train_oof,2
256,9,yes please. i need to find a hotel on the north end of town. an expensive hotel,0,-1,0,,,0,-1,0.32,,train_oof,2
259,1329,do you remember that time when we all went to the lake and suddenly,0,-1,0,,,0,-1,0.3865546218487395,,train_oof,2
262,703,"no, but could you book a room on tuesday for me please",0,-1,0,,,0,-1,0.48,,train_oof,2
276,107,"not today, thank you",0,-1,0,,,0,-1,0.34615384615384615,,train_oof,2
290,1578,ithe recipe calls for letting the dough rest... exactly twenty four hours,0,-1,0,,,0,-1,0.4166666666666667,,train_oof,2
295,1009,"the documentation needs updating, needs updating after the q1 changes",0,-1,0,,,0,-1,0.6548672566371682,,train_oof,2
302,493,"mmm, i was thinking about what you said regarding the whole",0,-1,0,,,0,-1,0.7652173913043478,,train_oof,2
306,65,"so i checked the menu and, um, the price was lower before but now",0,-1,0,,,0,-1,0.4444444444444444,,train_oof,2
308,730,"ah gotcha, that explains the confusion in the meeting",0,-1,0,,,0,-1,0.49056603773584906,,train_oof,2
311,1055,can you remember where we saved those presentations those presentations from,0,-1,0,,,0,-1,0.38961038961038963,,train_oof,2
312,1837,"those quarterly reports look much better than expected, wouldn't you say",0,-1,0,,,0,-1,0.528,,train_oof,2
316,989,considering a guesthouse with free parking and also maybe some sort of,0,-1,0,,,0,-1,0.5531914893617021,,train_oof,2
318,1848,"that new italian restaurant downtown is amazing, don't you think",0,-1,0,,,0,-1,0.5045045045045045,,train_oof,2
319,1824,"i don't need a taxi, thanks for asking",0,-1,0,,,0,-1,0.5822784810126582,,train_oof,2
325,711,"no, that sounds good",0,-1,0,,,0,-1,0.5161290322580645,,train_oof,2
333,483,"oh my gosh, so there i was in the grocery store when suddenly",0,-1,0,,,0,-1,0.4819277108433735,,train_oof,2
345,1812,i would be at times square on,0,-1,0,,,0,-1,0.4225352112676056,,train_oof,2
348,710,oh right right now i understand the whole situation,1,1,1,670,1,1,1,1.0,670,train_oof,2
356,1149,the system keeps showing errors whenever i try to well actually let me just,0,-1,0,,,0,-1,0.6853146853146853,,train_oof,2
360,1893,"the deadline seems pretty tight, doesn't it",0,-1,0,,,0,-1,0.3652173913043478,,train_oof,2
365,616,prolly need ta get more printer paper from the supply room,0,-1,0,,,0,-1,0.2037037037037037,,train_oof,2
369,759,i'll need those documents signed and returned by friday afternoon,0,-1,0,,,0,-1,0.453125,,train_oof,2
372,280,the thing about the project is that well you see what im trying to say is like when we,0,-1,0,,,0,-1,0.5066666666666667,,train_oof,2
375,1349,my best friend from elementary school tried to explain why she never,0,-1,0,,,0,-1,0.5217391304347826,,train_oof,2
379,1090,can you verify this information? this technical information you provided,0,-1,0,,,0,-1,0.37735849056603776,,train_oof,2
380,1268,i wasnt sure about the requirements but i found them in the project brief,0,-1,0,,,0,-1,0.4580152671755725,,train_oof,2
388,75,"what do you recommend? i will be need the address, entrance fee, and postcode for what you recommend please",0,-1,0,,,0,-1,0.26143790849673204,,train_oof,2
389,184,i burnt the cookies i was baking but that led me to discover this fantastic bakery down the street,0,-1,0,,,0,-1,0.2318840579710145,,train_oof,2
390,1291,"have you seen the latest-- yes, i notice you approved it this morning",0,-1,0,,,0,-1,0.40816326530612246,,train_oof,2
392,1932,theres no way to fix this anymore is there,0,-1,0,,,0,-1,0.5,,train_oof,2
397,898,but i thought when we discussed the,0,-1,0,,,0,-1,0.3697478991596639,,train_oof,2
407,808,maybe a guesthouse would have free wifi and,0,-1,0,,,0,-1,0.5454545454545454,,train_oof,2
411,391,whoa hang on did you see that just now when the,0,-1,0,,,0,-1,0.42105263157894735,,train_oof,2
420,489,"er, you know how sometimes when you're trying to explain",0,-1,0,,,0,-1,0.82,,train_oof,2
423,1792,if we look at these metrics dont you feel that maybe,0,-1,0,,,0,-1,0.42857142857142855,,train_oof,2
424,1391,"i couldn't remember if we needed-- checked my notes, it's due by midnight",0,-1,0,,,0,-1,0.390625,,train_oof,2
431,34,i want to find a train leaving cambridge and going to bishops stortford. can you help me,0,-1,0,,,0,-1,0.6625766871165644,,train_oof,2
435,1108,have you received my documentation? my warranty claim documentation,0,-1,0,,,0,-1,0.4864864864864865,,train_oof,2
440,969,could you check the status the status of that order that we,0,-1,0,,,0,-1,0.7642276422764228,,train_oof,2
444,751,"ah yes, yes, that's exactly what i was trying to remember",0,-1,0,,,0,-1,0.7107438016528925,,train_oof,2
445,221,the the team did such an an amazing job on the project we we exceeded all goals,0,-1,0,,,0,-1,0.5103448275862069,,train_oof,2
449,1524,the mathematics professor... explained the concept in a way that finally made sense,0,-1,0,,,0,-1,0.5194805194805194,,train_oof,2
451,1136,the product isn't working - the device i purchased last week isn't working,0,-1,0,,,0,-1,0.5161290322580645,,train_oof,2
452,141,considering the gallery but what's,0,-1,0,,,0,-1,0.5411764705882353,,train_oof,2
454,1752,the weather forecast predicts heavy rain throughout the weekend,0,-1,0,,,0,-1,0.5210084033613446,,train_oof,2
465,1451,the data shows that customer satisfaction well actually increased by thirty percent over the last quarter,0,-1,0,,,0,-1,0.3712574850299401,,train_oof,2
471,321,so if you look at the diagram on page- no wait let me just,0,-1,0,,,0,-1,0.3275862068965517,,train_oof,2
472,210,these these headphones are are just so uncomfortable i i need to return them right away,0,-1,0,,,0,-1,0.5454545454545454,,train_oof,2
482,1495,medical research indicates that actually i read when patients undergo,0,-1,0,,,0,-1,0.49635036496350365,,train_oof,2
495,1851,"you've seen how they handle these situations, haven't you, like that time",0,-1,0,,,0,-1,0.5874125874125874,,train_oof,2
501,1917,maybe there is one but i think it uhm,0,-1,0,,,0,-1,0.4,,train_oof,2
509,309,"the password should be capital p- um, no, lowercase p, followed by 2023",0,-1,0,,,0,-1,0.24806201550387597,,train_oof,2
511,14,"you know, it's kind of weird because",0,-1,0,,,0,-1,0.37681159420289856,,train_oof,2
513,214,the new the new software update is is making everything run so so much smoother now,0,-1,0,,,0,-1,0.4,,train_oof,2
516,1512,the software update needs to be installed... before we can access the new features,0,-1,0,,,0,-1,0.5714285714285714,,train_oof,2
519,1129,i need technical support - immediate technical support for my device,0,-1,0,,,0,-1,0.3698630136986301,,train_oof,2
528,1521,i think the best way to learn piano is... actually through daily practice with a metronome,0,-1,0,,,0,-1,0.32432432432432434,,train_oof,2
537,175,i was really frustrated with the traffic today but seeing my daughter win her science fair made everything worthwhile,0,-1,0,,,0,-1,0.31521739130434784,,train_oof,2
541,1390,the library hours might be-- they've extended them for finals week now,0,-1,0,,,0,-1,0.49624060150375937,,train_oof,2
547,735,"that will be all, thank you",0,-1,0,,,0,-1,0.8813559322033898,,train_oof,2
556,1453,the project deadline needs to be hold on a sec extended until next month due to technical issues,0,-1,0,,,0,-1,0.43023255813953487,,train_oof,2
557,438,oh right now i remember where i parked my car in the garage,0,-1,0,,,0,-1,0.6428571428571429,,train_oof,2
564,1889,"we've already discussed this in the standup, haven't we",0,-1,0,,,0,-1,0.460431654676259,,train_oof,2
565,882,squeal eeeee i can't believe i got the job offer,0,-1,0,,,0,-1,0.5057471264367817,,train_oof,2
571,1256,i started analyzing the performance data but then i noticed that it,0,-1,0,,,0,-1,0.4393939393939394,,train_oof,2
578,102,thank you very much. will they be contacting me,0,-1,0,,,0,-1,0.5757575757575758,,train_oof,2
583,1638,the magazine article mentioned an interesting method for growing,0,-1,0,,,0,-1,0.44776119402985076,,train_oof,2
585,1255,4 people for 5 nights starting sunday and i also need the ref # too please,0,-1,0,,,0,-1,0.5689655172413793,,train_oof,2
587,376,ugh fine i guess we can go to that restaurant you suggested for dinner,0,-1,0,,,0,-1,0.42105263157894735,,train_oof,2
594,1414,the swimming competition might be-- i see it's scheduled for march 12th,0,-1,0,,,0,-1,0.46601941747572817,,train_oof,2
601,1259,"thanks so much for stepping in. i was about to lose it. yes, this is all the information i need. thanks. goodbye",0,-1,0,,,0,-1,0.41025641025641024,,train_oof,2
604,460,hi there. can you help me find a restaurant in the centre,0,-1,0,,,0,-1,0.75,,train_oof,2
606,1844,glad we covered all the necessary information and now i'm wondering,0,-1,0,,,0,-1,0.42592592592592593,,train_oof,2
614,1805,the way they handled the situation wasnt it just,0,-1,0,,,0,-1,0.42718446601941745,,train_oof,2
617,470,"ugh, fine - i'll clean my room and do the dishes right now",0,-1,0,,,0,-1,0.33766233766233766,,train_oof,2
622,1429,think thats all for now,0,-1,0,,,0,-1,0.8260869565217391,,train_oof,2
627,964,"i'll need your signature, your digital signature by eod",0,-1,0,,,0,-1,0.23529411764705882,,train_oof,2
628,45,"i don't need a reservation, i just need the postcode",0,-1,0,,,0,-1,0.4835164835164835,,train_oof,2
633,378,i need that reference number to confirm my,0,-1,0,,,0,-1,0.6341463414634146,,train_oof,2
636,1776,concerning the feedback from users havent you noticed how,0,-1,0,,,0,-1,0.32786885245901637,,train_oof,2
641,1271,should we wait for the other no everyone confirmed their availability,0,-1,0,,,0,-1,0.37168141592920356,,train_oof,2
